"location_name","year_id","sex","age_group","mean","lower","upper","measure"
"Iran (Islamic Republic of)",2019,"Female","0 to 19",4.45162130962097,3.7543835393913,5.19772017661475,"Blood lead (ug/dL)"
"Iraq",2019,"Male","0 to 19",4.90386092066223,4.28305138360754,5.52117474243689,"Blood lead (ug/dL)"
"Iraq",2019,"Female","0 to 19",3.79085279621923,3.31936346715123,4.28576820301302,"Blood lead (ug/dL)"
"Jordan",2019,"Male","0 to 19",2.71258110501324,2.31925241599498,3.18511215997104,"Blood lead (ug/dL)"
"Jordan",2019,"Female","0 to 19",2.67504382575639,2.27900406174309,3.11102809582244,"Blood lead (ug/dL)"
"Kuwait",2019,"Male","0 to 19",1.79477417886005,1.54329526928425,2.08302033687554,"Blood lead (ug/dL)"
"Kuwait",2019,"Female","0 to 19",1.49181828717,1.27364401174515,1.75157258006571,"Blood lead (ug/dL)"
"Lebanon",2019,"Male","0 to 19",1.41123466914311,1.19160636717079,1.63022293290457,"Blood lead (ug/dL)"
"Lebanon",2019,"Female","0 to 19",0.914067401397118,0.778155738104972,1.07451876981022,"Blood lead (ug/dL)"
"Libya",2019,"Male","0 to 19",2.15777648548718,1.82985008819964,2.52022891115499,"Blood lead (ug/dL)"
"Libya",2019,"Female","0 to 19",1.95861838228464,1.65404472008517,2.29522904268054,"Blood lead (ug/dL)"
"Morocco",2019,"Male","0 to 19",3.62748860772457,3.16717619220636,4.15904567344245,"Blood lead (ug/dL)"
"Morocco",2019,"Female","0 to 19",2.62927700520912,2.26865012422531,3.03183685407618,"Blood lead (ug/dL)"
"Palestine",2019,"Male","0 to 19",2.21108457950165,1.90191790798889,2.54813390344213,"Blood lead (ug/dL)"
"Palestine",2019,"Female","0 to 19",1.93518705849274,1.65376078823334,2.27075019799266,"Blood lead (ug/dL)"
"Oman",2019,"Male","0 to 19",1.91903797253939,1.63548151059669,2.25251316732061,"Blood lead (ug/dL)"
"Oman",2019,"Female","0 to 19",1.79976032229329,1.52687574781941,2.11128622940377,"Blood lead (ug/dL)"
"Qatar",2019,"Male","0 to 19",2.03655946254397,1.732439563377,2.35980371067472,"Blood lead (ug/dL)"
"Qatar",2019,"Female","0 to 19",1.76972924481912,1.5033741458211,2.08689374903674,"Blood lead (ug/dL)"
"Saudi Arabia",2019,"Male","0 to 19",1.84743997657679,1.58887230775247,2.1412023574702,"Blood lead (ug/dL)"
"Saudi Arabia",2019,"Female","0 to 19",1.71991808384332,1.46705417445624,1.98606530842038,"Blood lead (ug/dL)"
"Syrian Arab Republic",2019,"Male","0 to 19",4.86076994291744,4.17288204480074,5.72690894499619,"Blood lead (ug/dL)"
"Syrian Arab Republic",2019,"Female","0 to 19",4.23382420086144,3.56828055135664,4.93873617736633,"Blood lead (ug/dL)"
"Tunisia",2019,"Male","0 to 19",3.23541076709934,2.74374315828477,3.79156176616396,"Blood lead (ug/dL)"
"Tunisia",2019,"Female","0 to 19",2.90514672115277,2.47035544480811,3.34107913754501,"Blood lead (ug/dL)"
"Turkey",2019,"Male","0 to 19",1.58157989867977,1.3558375913435,1.83376383978464,"Blood lead (ug/dL)"
"Turkey",2019,"Female","0 to 19",1.38152191255271,1.19140759563209,1.60654254178562,"Blood lead (ug/dL)"
"United Arab Emirates",2019,"Male","0 to 19",1.49827895659069,1.26192366569668,1.77395100205393,"Blood lead (ug/dL)"
"United Arab Emirates",2019,"Female","0 to 19",1.60154443505773,1.3733130355783,1.89318077375825,"Blood lead (ug/dL)"
"Yemen",2019,"Male","0 to 19",13.0633324429996,11.0506042723465,15.3736508314831,"Blood lead (ug/dL)"
"Yemen",2019,"Female","0 to 19",9.12182612425613,7.75809726579204,10.7713973429262,"Blood lead (ug/dL)"
"Afghanistan",2019,"Male","0 to 19",15.780362773868,13.3622261506592,18.6163912515614,"Blood lead (ug/dL)"
"Afghanistan",2019,"Female","0 to 19",12.8172177381992,10.8954214120391,15.0462732715441,"Blood lead (ug/dL)"
"Bangladesh",2019,"Male","0 to 19",7.42219878971938,6.46541250275071,8.46240854873613,"Blood lead (ug/dL)"
"Bangladesh",2019,"Female","0 to 19",6.23316476165257,5.4143939223151,7.17257817039504,"Blood lead (ug/dL)"
"Bhutan",2019,"Male","0 to 19",2.41341302662617,2.06428826669915,2.77463710453081,"Blood lead (ug/dL)"
"Bhutan",2019,"Female","0 to 19",2.64642757764685,2.26962999528596,3.06678327990288,"Blood lead (ug/dL)"
"India",2019,"Male","0 to 19",6.20943682748202,5.96011310064464,6.48228654309334,"Blood lead (ug/dL)"
"India",2019,"Female","0 to 19",6.26276516688849,6.00752133712164,6.56113706455695,"Blood lead (ug/dL)"
"Nepal",2019,"Male","0 to 19",7.00242786745259,5.97192474614068,8.18672490442189,"Blood lead (ug/dL)"
"Nepal",2019,"Female","0 to 19",5.66488633675474,4.85952659876501,6.6303608708532,"Blood lead (ug/dL)"
"Pakistan",2019,"Male","0 to 19",5.31663759972158,4.54708385677983,6.1591806242747,"Blood lead (ug/dL)"
"Pakistan",2019,"Female","0 to 19",4.47932119034107,3.7844412147454,5.21464480626731,"Blood lead (ug/dL)"
"Angola",2019,"Male","0 to 19",4.40090692184173,3.7534551156495,5.14138525881039,"Blood lead (ug/dL)"
"Angola",2019,"Female","0 to 19",4.03875615280252,3.43629713973642,4.68484696145849,"Blood lead (ug/dL)"
"Central African Republic",2019,"Male","0 to 19",7.19439702712381,6.13364387490904,8.3619084432621,"Blood lead (ug/dL)"
"Central African Republic",2019,"Female","0 to 19",6.74813380282475,5.81383884476328,7.90112540686389,"Blood lead (ug/dL)"
"Congo",2019,"Male","0 to 19",2.82421406638626,2.42398141420022,3.28599373295368,"Blood lead (ug/dL)"
"Congo",2019,"Female","0 to 19",2.74422539740693,2.34247982525389,3.2357405428565,"Blood lead (ug/dL)"
"Democratic Republic of the Congo",2019,"Male","0 to 19",6.11723614592052,5.28283233976496,7.08832295175377,"Blood lead (ug/dL)"
"Democratic Republic of the Congo",2019,"Female","0 to 19",5.77654405849961,4.95078400133645,6.69635771657449,"Blood lead (ug/dL)"
"Equatorial Guinea",2019,"Male","0 to 19",1.80055536373835,1.54490566757096,2.10674537093002,"Blood lead (ug/dL)"
"Equatorial Guinea",2019,"Female","0 to 19",2.06970272351099,1.75777831082705,2.42888649283362,"Blood lead (ug/dL)"
"Gabon",2019,"Male","0 to 19",2.08898424951589,1.78076396960781,2.4352978991803,"Blood lead (ug/dL)"
"Gabon",2019,"Female","0 to 19",2.01213823902944,1.74212176768875,2.33585288896399,"Blood lead (ug/dL)"
"Burundi",2019,"Male","0 to 19",6.13514881402477,5.21768244760644,7.13289870284302,"Blood lead (ug/dL)"
"Burundi",2019,"Female","0 to 19",5.03720613967198,4.31561906716532,5.88615457426741,"Blood lead (ug/dL)"
"Comoros",2019,"Male","0 to 19",2.98578841570559,2.55592425829913,3.45747776104137,"Blood lead (ug/dL)"
"Comoros",2019,"Female","0 to 19",2.75044392489805,2.32508792546198,3.20853829788832,"Blood lead (ug/dL)"
"Djibouti",2019,"Male","0 to 19",3.00222784905467,2.57538427778999,3.52574307455427,"Blood lead (ug/dL)"
"Djibouti",2019,"Female","0 to 19",2.51192345482061,2.14568753726098,2.90499158860959,"Blood lead (ug/dL)"
"Eritrea",2019,"Male","0 to 19",3.20411539216708,2.73017029863737,3.69709613848575,"Blood lead (ug/dL)"
"Eritrea",2019,"Female","0 to 19",3.07112085695479,2.62159000489191,3.59831258331341,"Blood lead (ug/dL)"
"Ethiopia",2019,"Male","0 to 19",4.71933860436857,4.07323782050371,5.46615584008255,"Blood lead (ug/dL)"
"Ethiopia",2019,"Female","0 to 19",4.15003583646503,3.54299519466227,4.86953144710729,"Blood lead (ug/dL)"
"Kenya",2019,"Male","0 to 19",3.03963880734877,2.8580060489319,3.23648665086591,"Blood lead (ug/dL)"
"Kenya",2019,"Female","0 to 19",2.63394000838988,2.46743604481689,2.81467918580193,"Blood lead (ug/dL)"
"Madagascar",2019,"Male","0 to 19",5.10634256266343,4.34844365237664,5.93718243253541,"Blood lead (ug/dL)"
"Madagascar",2019,"Female","0 to 19",4.38811243752677,3.72640799225543,5.12828778575179,"Blood lead (ug/dL)"
"Malawi",2019,"Male","0 to 19",5.15075252945119,4.37856742567535,5.99684026292007,"Blood lead (ug/dL)"
"Malawi",2019,"Female","0 to 19",4.17649109150368,3.56421832678908,4.8724767523266,"Blood lead (ug/dL)"
"Mauritius",2019,"Male","0 to 19",2.11310792696553,1.80741502152802,2.46053094884422,"Blood lead (ug/dL)"
"Mauritius",2019,"Female","0 to 19",1.71599081742999,1.46974566702375,2.00561061085803,"Blood lead (ug/dL)"
"Mozambique",2019,"Male","0 to 19",5.04718848942843,4.3198367645298,5.90510826727979,"Blood lead (ug/dL)"
"Mozambique",2019,"Female","0 to 19",4.27818816149817,3.63808686660602,5.0296440187716,"Blood lead (ug/dL)"
"Rwanda",2019,"Male","0 to 19",4.04829066027281,3.45655360766788,4.67932041077121,"Blood lead (ug/dL)"
"Rwanda",2019,"Female","0 to 19",3.36646899021117,2.87364499865866,3.92393236560725,"Blood lead (ug/dL)"
"Seychelles",2019,"Male","0 to 19",2.12251486592744,1.82359039055425,2.45480557668302,"Blood lead (ug/dL)"
"Seychelles",2019,"Female","0 to 19",1.98172491484006,1.70737264276569,2.31275226463198,"Blood lead (ug/dL)"
"Somalia",2019,"Male","0 to 19",8.86496647446445,7.66489878743298,10.3796371409701,"Blood lead (ug/dL)"
"Somalia",2019,"Female","0 to 19",6.88214118799311,5.92219173835465,8.04704318638756,"Blood lead (ug/dL)"
"United Republic of Tanzania",2019,"Male","0 to 19",4.16420455184175,3.60861594221008,4.8113956663959,"Blood lead (ug/dL)"
"United Republic of Tanzania",2019,"Female","0 to 19",3.65909071789463,3.12549383773063,4.24822106985264,"Blood lead (ug/dL)"
"Uganda",2019,"Male","0 to 19",4.07241193956984,3.49577434694326,4.74235053279656,"Blood lead (ug/dL)"
"Uganda",2019,"Female","0 to 19",3.45464100973819,2.97128391268729,4.01027313542596,"Blood lead (ug/dL)"
"Zambia",2019,"Male","0 to 19",3.11522611658285,2.66776523970662,3.60134340847717,"Blood lead (ug/dL)"
"Zambia",2019,"Female","0 to 19",2.66281870685965,2.27792168587868,3.09891895454798,"Blood lead (ug/dL)"
"Botswana",2019,"Male","0 to 19",3.94449336824399,3.37594143572442,4.66328093682753,"Blood lead (ug/dL)"
"Botswana",2019,"Female","0 to 19",3.76092050530153,3.24759435883798,4.40413744390797,"Blood lead (ug/dL)"
"Lesotho",2019,"Male","0 to 19",7.62668539310623,6.52142830043172,8.88457136043878,"Blood lead (ug/dL)"
"Lesotho",2019,"Female","0 to 19",7.40699249723997,6.31995377698211,8.55879939927175,"Blood lead (ug/dL)"
"Namibia",2019,"Male","0 to 19",4.73932896442073,4.02093036527152,5.54997562336521,"Blood lead (ug/dL)"
"Namibia",2019,"Female","0 to 19",4.50316133127501,3.82452011745927,5.24719219918745,"Blood lead (ug/dL)"
"South Africa",2019,"Male","0 to 19",4.08015125304824,3.4511056331225,4.84305314100773,"Blood lead (ug/dL)"
"South Africa",2019,"Female","0 to 19",3.71048972777783,3.15967948542503,4.31810479801974,"Blood lead (ug/dL)"
"Eswatini",2019,"Male","0 to 19",5.12573055319537,4.34256289105342,5.94630813972539,"Blood lead (ug/dL)"
"Eswatini",2019,"Female","0 to 19",5.0271301711707,4.26698658261383,5.89781889107645,"Blood lead (ug/dL)"
"Zimbabwe",2019,"Male","0 to 19",9.82998847941032,8.42054584239155,11.5121651792433,"Blood lead (ug/dL)"
"Zimbabwe",2019,"Female","0 to 19",8.55824039158027,7.23045109417676,10.0077500177168,"Blood lead (ug/dL)"
"Benin",2019,"Male","0 to 19",5.81184110709515,5.03768715015822,6.74258004553604,"Blood lead (ug/dL)"
"Benin",2019,"Female","0 to 19",5.07576921664971,4.35289081294024,5.91667170900992,"Blood lead (ug/dL)"
"Burkina Faso",2019,"Male","0 to 19",8.99644160165253,7.70443550361493,10.5271021815963,"Blood lead (ug/dL)"
"Burkina Faso",2019,"Female","0 to 19",7.44785819512267,6.35173618784511,8.78029275717585,"Blood lead (ug/dL)"
"Cameroon",2019,"Male","0 to 19",6.22871363381003,5.29406942485806,7.33465393300569,"Blood lead (ug/dL)"
"Cameroon",2019,"Female","0 to 19",5.45931177797951,4.64539409854802,6.38013088178118,"Blood lead (ug/dL)"
"Cabo Verde",2019,"Male","0 to 19",2.36360674709543,2.01508929594286,2.74428669542727,"Blood lead (ug/dL)"
"Cabo Verde",2019,"Female","0 to 19",2.50530048897115,2.14761340387333,2.91182571513202,"Blood lead (ug/dL)"
"Chad",2019,"Male","0 to 19",10.0871925717228,8.61751245647166,11.6582943782318,"Blood lead (ug/dL)"
"Chad",2019,"Female","0 to 19",8.7605180209546,7.50544691965707,10.2500588083671,"Blood lead (ug/dL)"
"Côte d'Ivoire",2019,"Male","0 to 19",5.42163799815698,4.5779950101342,6.33859408899409,"Blood lead (ug/dL)"
"Côte d'Ivoire",2019,"Female","0 to 19",4.72651731353806,4.04745060547426,5.50608890162673,"Blood lead (ug/dL)"
"Gambia",2019,"Male","0 to 19",5.99135411394978,5.13207480407331,6.95618136883023,"Blood lead (ug/dL)"
"Gambia",2019,"Female","0 to 19",5.12593810274006,4.37869496640171,5.94223554309796,"Blood lead (ug/dL)"
"Ghana",2019,"Male","0 to 19",2.90179732828358,2.48185579251944,3.36208397639071,"Blood lead (ug/dL)"
"Ghana",2019,"Female","0 to 19",2.81345557075571,2.38797789779204,3.28343125322847,"Blood lead (ug/dL)"
"Guinea",2019,"Male","0 to 19",7.82310952124238,6.63383083634591,9.17727699302585,"Blood lead (ug/dL)"
"Guinea",2019,"Female","0 to 19",6.71671435426777,5.66582908739961,7.98067231872564,"Blood lead (ug/dL)"
"Guinea-Bissau",2019,"Male","0 to 19",6.76486105146024,5.82601783866196,7.85764994212015,"Blood lead (ug/dL)"
"Guinea-Bissau",2019,"Female","0 to 19",5.92515622115819,5.00736764095087,6.8972303596843,"Blood lead (ug/dL)"
"Liberia",2019,"Male","0 to 19",7.82986173429614,6.70736799994001,9.08740074211848,"Blood lead (ug/dL)"
"Liberia",2019,"Female","0 to 19",6.62154591692344,5.6139239805559,7.7126327264649,"Blood lead (ug/dL)"
"Mali",2019,"Male","0 to 19",9.813470779563,8.39457268536886,11.3653355027394,"Blood lead (ug/dL)"
"Mali",2019,"Female","0 to 19",8.28167800656496,7.01960488969186,9.7174020660432,"Blood lead (ug/dL)"
"Mauritania",2019,"Male","0 to 19",4.02476078181941,3.43600752489501,4.68175418989642,"Blood lead (ug/dL)"
"Mauritania",2019,"Female","0 to 19",3.73005692451959,3.18602901830549,4.34332635797442,"Blood lead (ug/dL)"
"Niger",2019,"Male","0 to 19",13.1240605960191,11.0936651839539,15.1724100513292,"Blood lead (ug/dL)"
"Niger",2019,"Female","0 to 19",10.9905981379544,9.44890240035963,12.8210486721737,"Blood lead (ug/dL)"
"Nigeria",2019,"Male","0 to 19",5.2816657482183,4.57094571956892,6.1066917471138,"Blood lead (ug/dL)"
"Nigeria",2019,"Female","0 to 19",4.48649726723198,3.92137939435626,5.11604989505575,"Blood lead (ug/dL)"
"Sao Tome and Principe",2019,"Male","0 to 19",3.81448663887839,3.24661248207866,4.45996288803687,"Blood lead (ug/dL)"
"Sao Tome and Principe",2019,"Female","0 to 19",3.51451756902916,2.96575984846773,4.04730401776562,"Blood lead (ug/dL)"
"Senegal",2019,"Male","0 to 19",4.14611287645855,3.50714039459517,4.8104133129692,"Blood lead (ug/dL)"
"Senegal",2019,"Female","0 to 19",3.74006619901848,3.18625192988669,4.34623888535492,"Blood lead (ug/dL)"
"Sierra Leone",2019,"Male","0 to 19",6.6629576434801,5.75721404390146,7.81754724379825,"Blood lead (ug/dL)"
"Sierra Leone",2019,"Female","0 to 19",5.85759827763708,5.00111176584621,6.82969584776618,"Blood lead (ug/dL)"
"Togo",2019,"Male","0 to 19",5.26978389578806,4.51084480341034,6.17679855940719,"Blood lead (ug/dL)"
"Togo",2019,"Female","0 to 19",4.69209420868109,3.9926961200407,5.43175377367022,"Blood lead (ug/dL)"
"American Samoa",2019,"Male","0 to 19",1.42192767491397,1.22618633404404,1.64206276381153,"Blood lead (ug/dL)"
"American Samoa",2019,"Female","0 to 19",1.29393184216554,1.1050952120119,1.51066502962912,"Blood lead (ug/dL)"
"Bermuda",2019,"Male","0 to 19",1.35783557606395,1.15990844358887,1.58471927050856,"Blood lead (ug/dL)"
"Bermuda",2019,"Female","0 to 19",1.16799247582465,0.997465431319255,1.36416206634316,"Blood lead (ug/dL)"
"Cook Islands",2019,"Male","0 to 19",0.984837443801833,0.837555686283458,1.15096663300895,"Blood lead (ug/dL)"
"Cook Islands",2019,"Female","0 to 19",0.922885621035675,0.784414807721259,1.07765497994732,"Blood lead (ug/dL)"
"Greenland",2019,"Male","0 to 19",2.53016260680765,2.16551916780019,2.92748443716574,"Blood lead (ug/dL)"
"Greenland",2019,"Female","0 to 19",2.1977126355824,1.86386925457924,2.59559538991104,"Blood lead (ug/dL)"
"Guam",2019,"Male","0 to 19",1.01058901178449,0.852540211238662,1.17312752747794,"Blood lead (ug/dL)"
"Guam",2019,"Female","0 to 19",0.951169152638231,0.814627766007142,1.10749884762151,"Blood lead (ug/dL)"
"Monaco",2019,"Male","0 to 19",1.20344884257395,1.02249095276076,1.40775101828894,"Blood lead (ug/dL)"
"Monaco",2019,"Female","0 to 19",0.986695307762023,0.837731286012385,1.14859743541538,"Blood lead (ug/dL)"
"Nauru",2019,"Male","0 to 19",1.73752619528884,1.49399881717247,2.04508503052376,"Blood lead (ug/dL)"
"Nauru",2019,"Female","0 to 19",1.6270166992849,1.3788219871523,1.94254940893622,"Blood lead (ug/dL)"
"Niue",2019,"Male","0 to 19",1.08742872117511,0.928603679128907,1.26569800962354,"Blood lead (ug/dL)"
"Niue",2019,"Female","0 to 19",1.0445470931202,0.880606631049768,1.22130805814996,"Blood lead (ug/dL)"
"Northern Mariana Islands",2019,"Male","0 to 19",1.02870521697377,0.873555563771434,1.20808789389407,"Blood lead (ug/dL)"
"Northern Mariana Islands",2019,"Female","0 to 19",0.958965508242853,0.824848142471684,1.12470560922494,"Blood lead (ug/dL)"
"Palau",2019,"Male","0 to 19",1.09800282675815,0.931939530774501,1.28260031439805,"Blood lead (ug/dL)"
"Palau",2019,"Female","0 to 19",1.03454319529121,0.875647635091539,1.22883024604137,"Blood lead (ug/dL)"
"Puerto Rico",2019,"Male","0 to 19",1.32356073322001,1.13810566847932,1.53853159534723,"Blood lead (ug/dL)"
"Puerto Rico",2019,"Female","0 to 19",1.16257846098698,0.99114352143264,1.35114361093719,"Blood lead (ug/dL)"
"Saint Kitts and Nevis",2019,"Male","0 to 19",2.03533781796424,1.71736779607808,2.37215162877049,"Blood lead (ug/dL)"
"Saint Kitts and Nevis",2019,"Female","0 to 19",1.94477394950009,1.65319462745077,2.28663099473456,"Blood lead (ug/dL)"
"San Marino",2019,"Male","0 to 19",1.29554364264938,1.08962056314581,1.51207326297522,"Blood lead (ug/dL)"
"San Marino",2019,"Female","0 to 19",1.06448647060397,0.9012547116127,1.24157936634277,"Blood lead (ug/dL)"
"Tokelau",2019,"Male","0 to 19",1.91973546469743,1.6068091781492,2.24546584827858,"Blood lead (ug/dL)"
"Tokelau",2019,"Female","0 to 19",1.81136282986551,1.52932133345195,2.1474037828925,"Blood lead (ug/dL)"
"Tuvalu",2019,"Male","0 to 19",1.95205906791332,1.66380458359529,2.28783336645312,"Blood lead (ug/dL)"
"Tuvalu",2019,"Female","0 to 19",1.80851444931075,1.53499705345867,2.09447467685905,"Blood lead (ug/dL)"
"United States Virgin Islands",2019,"Male","0 to 19",1.53380448620216,1.32622802593292,1.79020604874654,"Blood lead (ug/dL)"
"United States Virgin Islands",2019,"Female","0 to 19",1.67554848819864,1.41895144733459,1.93701017934134,"Blood lead (ug/dL)"
"South Sudan",2019,"Male","0 to 19",5.6690164747914,4.86749084294866,6.60829882720079,"Blood lead (ug/dL)"
"South Sudan",2019,"Female","0 to 19",5.15301835547121,4.3956112787068,6.00759784286178,"Blood lead (ug/dL)"
"Sudan",2019,"Male","0 to 19",7.24596346396727,6.20384816819612,8.433819426899,"Blood lead (ug/dL)"
"Sudan",2019,"Female","0 to 19",6.35910124063276,5.38443577547206,7.48381089089008,"Blood lead (ug/dL)"
